Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
F[B-]1(F)C2=C(Cl)C=CC2=C(c2ccco2)c2cccn21,1,1,380,380,1,[380],0.4450673,0.4450673,0.4450673,[0.4450673],-0.0833387999999999,-0.0833387999999999,-0.0833387999999999,[-0.0833387999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)C=CC2=C(c2ccco2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(Cl)N(c3ccccc3)[B-](F)(F)[N+](=C3C=CC(Cl)=C3)C2=C(c2ccccn2)c2c(Cl)c(Cl)c(Cl)n21,1,1,400,400,1,[400],0.495143,0.495143,0.495143,[0.495143],0.0001908999999999,0.0001908999999999,0.0001908999999999,[0.0001908999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)N(c3ccccc3)[B-](F)(F)[N+](=C3C=CC(Cl)=C3)C2=C(c2ccccn2)c2c(Cl)c(Cl)c(Cl)n21'},1,1.0
F[B-]1(F)C2=C(Cl)[O+]=C(c3ccccc3)C2=C(c2cccs2)c2cccn21,1,1,290,290,1,[290],0.4986527,0.4986527,0.4986527,[0.4986527],0.0294213999999999,0.0294213999999999,0.0294213999999999,[0.0294213999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)[O+]=C(c3ccccc3)C2=C(c2cccs2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(Cl)[S+]=c3nc(-c4ccccc4)c(cc32)=C(Cl)c2cccn21,1,1,260,260,1,[260],0.3575339,0.3575339,0.3575339,[0.3575339],-0.04973345,-0.04973345,-0.04973345,[-0.04973345],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)[S+]=c3nc(-c4ccccc4)c(cc32)=C(Cl)c2cccn21'},1,1.0
F[B-]1(F)C2=C(Cl)c3cc(Cl)c(Cl)n3[B-](F)(F)[N+]2=C(Cl)c2cc(Cl)cn21,1,1,350,350,1,[350],0.531389,0.531389,0.531389,[0.531389],0.0501039999999999,0.0501039999999999,0.0501039999999999,[0.0501039999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3cc(Cl)c(Cl)n3[B-](F)(F)[N+]2=C(Cl)c2cc(Cl)cn21'},1,1.0
F[B-]1(F)C2=C(Cl)c3cc(Cl)ccc3C2=C(c2ccc(Br)cc2)c2cc(Cl)cn21,1,1,390,390,1,[390],0.5529025,0.5529025,0.5529025,[0.5529025],0.0401541499999998,0.0401541499999998,0.0401541499999998,[0.0401541499999998],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3cc(Cl)ccc3C2=C(c2ccc(Br)cc2)c2cc(Cl)cn21'},1,1.0
F[B-]1(F)C2=C(Cl)c3cc(Cl)ccc3C2=C(c2ccc[nH]2)c2cccn21,1,1,360,360,1,[360],0.573217,0.573217,0.573217,[0.573217],0.0693206999999999,0.0693206999999999,0.0693206999999999,[0.0693206999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3cc(Cl)ccc3C2=C(c2ccc[nH]2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(Cl)c3cc(Cl)cn3[B-](F)(F)C2=[n+]2c1cc1cc(Br)cn12,1,1,260,260,1,[260],0.3904224,0.3904224,0.3904224,[0.3904224],-0.01684495,-0.01684495,-0.01684495,[-0.01684495],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3cc(Cl)cn3[B-](F)(F)C2=[n+]2c1cc1cc(Br)cn12'},1,1.0
F[B-]1(F)C2=C(Cl)c3cc(Cl)cnc3C2=C(c2cccnc2)c2cc(Cl)cn21,1,1,370,370,1,[370],0.5458623,0.5458623,0.5458623,[0.5458623],0.0338444,0.0338444,0.0338444,[0.0338444],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3cc(Cl)cnc3C2=C(c2cccnc2)c2cc(Cl)cn21'},1,1.0
F[B-]1(F)C2=C(Cl)c3ccccc3C2=C(c2ccncc2)c2c(Br)c(Br)c(Cl)n21,1,1,390,390,1,[390],0.5475291,0.5475291,0.5475291,[0.5475291],0.0347807499999999,0.0347807499999999,0.0347807499999999,[0.0347807499999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3ccccc3C2=C(c2ccncc2)c2c(Br)c(Br)c(Cl)n21'},1,1.0
F[B-]1(F)C2=C(Cl)c3ccccc3C2=Cc2c(-c3ccccn3)c3ccccc3n21,1,1,320,320,1,[320],0.4610032,0.4610032,0.4610032,[0.4610032],-0.0608808,-0.0608808,-0.0608808,[-0.0608808],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3ccccc3C2=Cc2c(-c3ccccn3)c3ccccc3n21'},1,1.0
F[B-]1(F)C2=C(Cl)c3cccn3[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21,1,1,300,300,1,[300],0.5635151,0.5635151,0.5635151,[0.5635151],0.06288005,0.06288005,0.06288005,[0.06288005],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3cccn3[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(Cl)c3cccnc3C2=C(c2ccc(Cl)cc2)c2c(Cl)cc(Cl)n21,1,1,390,390,1,[390],0.5657123,0.5657123,0.5657123,[0.5657123],0.0529639499999998,0.0529639499999998,0.0529639499999998,[0.0529639499999998],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(Cl)c3cccnc3C2=C(c2ccc(Cl)cc2)c2c(Cl)cc(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3c4ccccc4cc4ccccc34)C=CC2=C(c2ccccc2Cl)c2cc(Cl)c(Br)n21,1,1,350,350,1,[350],0.552986,0.552986,0.552986,[0.552986],0.0717009999999999,0.0717009999999999,0.0717009999999999,[0.0717009999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3c4ccccc4cc4ccccc34)C=CC2=C(c2ccccc2Cl)c2cc(Cl)c(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3c4ncccc4cc4cccnc34)C=CC2=C(c2ccco2)c2cc(Br)c(Cl)n21,1,1,340,340,1,[340],0.5457572,0.5457572,0.5457572,[0.5457572],0.0400655,0.0400655,0.0400655,[0.0400655],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3c4ncccc4cc4cccnc34)C=CC2=C(c2ccco2)c2cc(Br)c(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3cc4ccccc4c4ccccc34)C=CC2=C(c2ccc(-c3ccccc3)cc2)c2cccn21,1,1,270,270,1,[270],0.4476601,0.4476601,0.4476601,[0.4476601],-0.0043871999999999,-0.0043871999999999,-0.0043871999999999,[-0.0043871999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3cc4ccccc4c4ccccc34)C=CC2=C(c2ccc(-c3ccccc3)cc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc(-c4ccccc4)o3)C=CC2=C(c2ccncc2)c2cccn21,1,1,350,350,1,[350],0.5705199,0.5705199,0.5705199,[0.5705199],0.0892348999999999,0.0892348999999999,0.0892348999999999,[0.0892348999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(-c4ccccc4)o3)C=CC2=C(c2ccncc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc(-c4ccco4)[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccc[nH]2)c2cccn21,1,1,360,360,1,[360],0.5466411,0.5466411,0.5466411,[0.5466411],0.0427447999999999,0.0427447999999999,0.0427447999999999,[0.0427447999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(-c4ccco4)[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccc[nH]2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc(Br)cc3)[NH+]=C(c3cccnc3)C2=C(c2ccccn2)c2cccn21,1,1,360,360,1,[360],0.561105,0.561105,0.561105,[0.561105],0.0572086999999998,0.0572086999999998,0.0572086999999998,[0.0572086999999998],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(Br)cc3)[NH+]=C(c3cccnc3)C2=C(c2ccccn2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Br)cc3C2=C(c2ccccc2)c2ccc(Br)n21,1,1,220,220,1,[220],0.5505494,0.5505494,0.5505494,[0.5505494],0.2045805999999999,0.2045805999999999,0.2045805999999999,[0.2045805999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Br)cc3C2=C(c2ccccc2)c2ccc(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Br)n3[B-](F)(F)C2=C(Cl)c2ccc(Cl)n21,1,1,380,380,1,[380],0.5792857,0.5792857,0.5792857,[0.5792857],0.051543,0.051543,0.051543,[0.051543],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Br)n3[B-](F)(F)C2=C(Cl)c2ccc(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Cl)cc3C2=C(c2ccccn2)c2ccc(Br)n21,1,1,390,390,1,[390],0.5563226,0.5563226,0.5563226,[0.5563226],0.0435742499999999,0.0435742499999999,0.0435742499999999,[0.0435742499999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Cl)cc3C2=C(c2ccccn2)c2ccc(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccc(Br)o3)C(Br)=C(Br)C2=C(c2ccccc2)c2c(Br)cc(Br)n21,1,1,370,370,1,[370],0.5485706,0.5485706,0.5485706,[0.5485706],0.0365526999999999,0.0365526999999999,0.0365526999999999,[0.0365526999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(Br)o3)C(Br)=C(Br)C2=C(c2ccccc2)c2c(Br)cc(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)=CC2=C(c2ccc(Cl)cc2)c2ccc(Cl)n21,1,1,340,340,1,[340],0.5542847,0.5542847,0.5542847,[0.5542847],0.048593,0.048593,0.048593,[0.048593],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)=CC2=C(c2ccc(Cl)cc2)c2ccc(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3ccc(Cl)nc3)c3cccn3[B-](F)(F)C2=C(c2ccncc2)c2cccn21,1,1,340,340,1,[340],0.5827307,0.5827307,0.5827307,[0.5827307],0.077039,0.077039,0.077039,[0.077039],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(Cl)nc3)c3cccn3[B-](F)(F)C2=C(c2ccncc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)C(=C(c3ccccc3)c3cccn31)c1ccccc12,1,1,230,230,1,[230],0.4948305,0.4948305,0.4948305,[0.4948305],0.1012491999999999,0.1012491999999999,0.1012491999999999,[0.1012491999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)C(=C(c3ccccc3)c3cccn31)c1ccccc12'},1,1.0
F[B-]1(F)C2=C(c3ccc4ccccc4c3-c3ccccc3)C2=C(c2ccc(Cl)cc2)c2cc(Cl)cn21,1,1,360,360,1,[360],0.527516,0.527516,0.527516,[0.527516],0.0236196999999999,0.0236196999999999,0.0236196999999999,[0.0236196999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc4ccccc4c3-c3ccccc3)C2=C(c2ccc(Cl)cc2)c2cc(Cl)cn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)C=CC2=C(c2ccncc2)c2cccn21,1,1,360,360,1,[360],0.5467411,0.5467411,0.5467411,[0.5467411],0.0428447999999999,0.0428447999999999,0.0428447999999999,[0.0428447999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)C=CC2=C(c2ccncc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3cc4ncccc4cc3C2=C(c2cccnc2)c2cccn21,1,1,300,300,1,[300],0.5438164,0.5438164,0.5438164,[0.5438164],0.04318135,0.04318135,0.04318135,[0.04318135],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3cc4ncccc4cc3C2=C(c2cccnc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3ccc(Cl)n3[B-](F)(F)C2=C(c2ccccn2)c2cccn21,1,1,350,350,1,[350],0.5867021,0.5867021,0.5867021,[0.5867021],0.1054170999999999,0.1054170999999999,0.1054170999999999,[0.1054170999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3ccc(Cl)n3[B-](F)(F)C2=C(c2ccccn2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3ccccc3C(=[NH+]c3ccccc3)C2=C(c2ccncc2)c2ccc(Cl)n21,1,1,290,290,1,[290],0.5536697,0.5536697,0.5536697,[0.5536697],0.0844384,0.0844384,0.0844384,[0.0844384],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3ccccc3C(=[NH+]c3ccccc3)C2=C(c2ccncc2)c2ccc(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3ccccc3C2=C(c2ccccc2)c2cccn21,1,1,260,260,1,[260],0.5569095,0.5569095,0.5569095,[0.5569095],0.1532656499999999,0.1532656499999999,0.1532656499999999,[0.1532656499999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3ccccc3C2=C(c2ccccc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3ccccc3C2=C(c2ccncc2)c2c(Br)c(Br)cn21,1,1,370,370,1,[370],0.5458153,0.5458153,0.5458153,[0.5458153],0.0337973999999999,0.0337973999999999,0.0337973999999999,[0.0337973999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3ccccc3C2=C(c2ccncc2)c2c(Br)c(Br)cn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccccc2)c2cccn21,1,1,380,380,1,[380],0.0,0.0,0.0,[0.0],-0.5284061,-0.5284061,-0.5284061,[-0.5284061],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccccc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccccn2)c2cccn21,1,1,360,360,1,[360],0.5873524,0.5873524,0.5873524,[0.5873524],0.0834560999999999,0.0834560999999999,0.0834560999999999,[0.0834560999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccccn2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccncc2)c2cccn21,1,1,300,300,1,[300],0.5901427,0.5901427,0.5901427,[0.5901427],0.08950765,0.08950765,0.08950765,[0.08950765],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccncc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C2c3ccccc3C(c3ccccc3)=[N+]2c2ccccc21,1,1,330,330,1,[330],0.5421376,0.5421376,0.5421376,[0.5421376],0.0599629999999999,0.0599629999999999,0.0599629999999999,[0.0599629999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C2c3ccccc3C(c3ccccc3)=[N+]2c2ccccc21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)[N+]2=C(Cl)c2cc3ccccc3n21,1,1,270,270,1,[270],0.5727484,0.5727484,0.5727484,[0.5727484],0.1250883,0.1250883,0.1250883,[0.1250883],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)[N+]2=C(Cl)c2cc3ccccc3n21'},1,1.0
F[B-]1(F)C2=C(c3ccc[nH]3)c3ncccc3C2=C(c2ccncc2)c2cc(Cl)c(Cl)n21,1,1,360,360,1,[360],0.5467758,0.5467758,0.5467758,[0.5467758],0.0428794999999999,0.0428794999999999,0.0428794999999999,[0.0428794999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccc[nH]3)c3ncccc3C2=C(c2ccncc2)c2cc(Cl)c(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)C(=C(c3ccncc3)c3ccc(Br)n31)C(c1ccc(Br)cc1)=[N+]2c1ccccc1,1,1,280,280,1,[280],0.5078613,0.5078613,0.5078613,[0.5078613],0.0429595999999999,0.0429595999999999,0.0429595999999999,[0.0429595999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)C(=C(c3ccncc3)c3ccc(Br)n31)C(c1ccc(Br)cc1)=[N+]2c1ccccc1'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)C(Cl)=[N+](c3ccccc3)C2=C(c2ccc(Cl)cc2)c2c3ccccc3cn21,1,1,380,380,1,[380],0.5727007,0.5727007,0.5727007,[0.5727007],0.0449579999999999,0.0449579999999999,0.0449579999999999,[0.0449579999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)C(Cl)=[N+](c3ccccc3)C2=C(c2ccc(Cl)cc2)c2c3ccccc3cn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)C(Cl)=[NH+]C2=C(c2ccccc2)c2ccc(Cl)n21,1,1,390,390,1,[390],0.5685313,0.5685313,0.5685313,[0.5685313],0.0557829499999998,0.0557829499999998,0.0557829499999998,[0.0557829499999998],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)C(Cl)=[NH+]C2=C(c2ccccc2)c2ccc(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)C3=C(C=CC3=[N+](c3ccccc3)c3ccccc3)N1C(Br)=C2c1ccccc1,1,1,250,250,1,[250],0.346037,0.346037,0.346037,[0.346037],-0.0541582999999999,-0.0541582999999999,-0.0541582999999999,[-0.0541582999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)C3=C(C=CC3=[N+](c3ccccc3)c3ccccc3)N1C(Br)=C2c1ccccc1'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)C=C(c3ccccc3)[N+]2=Cc2cccn21,1,1,350,350,1,[350],0.5173519,0.5173519,0.5173519,[0.5173519],0.0360668999999999,0.0360668999999999,0.0360668999999999,[0.0360668999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)C=C(c3ccccc3)[N+]2=Cc2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)C=CC2=C(c2ccccc2Cl)c2cc(Cl)c(Cl)n21,1,1,360,360,1,[360],0.5436653,0.5436653,0.5436653,[0.5436653],0.0397689999999999,0.0397689999999999,0.0397689999999999,[0.0397689999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)C=CC2=C(c2ccccc2Cl)c2cc(Cl)c(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)C=[N+](c3ccccc3)[B-](F)(F)C2=C(c2ccccc2)c2cccn21,1,1,290,290,1,[290],0.5489469,0.5489469,0.5489469,[0.5489469],0.0797156,0.0797156,0.0797156,[0.0797156],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)C=[N+](c3ccccc3)[B-](F)(F)C2=C(c2ccccc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)N(c3ccccc3)[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21,1,1,220,220,1,[220],0.5021855,0.5021855,0.5021855,[0.5021855],0.1562166999999999,0.1562166999999999,0.1562166999999999,[0.1562166999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)N(c3ccccc3)[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)[N+](c3ccccc3)=C(Cl)C2=C(c2ccc(Cl)cc2)c2cccn21,1,1,260,260,1,[260],0.5445337,0.5445337,0.5445337,[0.5445337],0.1408898499999999,0.1408898499999999,0.1408898499999999,[0.1408898499999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)[N+](c3ccccc3)=C(Cl)C2=C(c2ccc(Cl)cc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3cc(Br)cn3[B-](F)(F)[N+]2=C(c2ccc(Cl)c(Cl)c2)c2ccc(Br)n21,1,1,280,280,1,[280],0.5844926,0.5844926,0.5844926,[0.5844926],0.1195909,0.1195909,0.1195909,[0.1195909],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3cc(Br)cn3[B-](F)(F)[N+]2=C(c2ccc(Cl)c(Cl)c2)c2ccc(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3cc(Cl)cc(Cl)[n+]3[B-](F)(F)C2=C(c2ccc(Cl)cc2)c2cccn21,1,1,280,280,1,[280],0.5647876,0.5647876,0.5647876,[0.5647876],0.0998858999999999,0.0998858999999999,0.0998858999999999,[0.0998858999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3cc(Cl)cc(Cl)[n+]3[B-](F)(F)C2=C(c2ccc(Cl)cc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3ccc(Cl)n3[B-](F)(F)C2=C(c2cccc(Cl)c2)c2cccn21,1,1,310,310,1,[310],0.5906565,0.5906565,0.5906565,[0.5906565],0.08416685,0.08416685,0.08416685,[0.08416685],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3ccc(Cl)n3[B-](F)(F)C2=C(c2cccc(Cl)c2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3ccccc3C2=C(c2ccc(Cl)nc2)c2c(Cl)c(Br)c(Br)n21,1,1,360,360,1,[360],0.5471075,0.5471075,0.5471075,[0.5471075],0.0432111999999998,0.0432111999999998,0.0432111999999998,[0.0432111999999998],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3ccccc3C2=C(c2ccc(Cl)nc2)c2c(Cl)c(Br)c(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3ccccc3C2=C(c2ccccc2)c2cc(Br)c(Br)n21,1,1,320,320,1,[320],0.5524936,0.5524936,0.5524936,[0.5524936],0.0352896999999999,0.0352896999999999,0.0352896999999999,[0.0352896999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3ccccc3C2=C(c2ccccc2)c2cc(Br)c(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3ccccc3C2=C(c2ccncc2)c2c(Br)c(Cl)c(Br)n21,1,1,340,340,1,[340],0.5523619,0.5523619,0.5523619,[0.5523619],0.0466701999999999,0.0466701999999999,0.0466701999999999,[0.0466701999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3ccccc3C2=C(c2ccncc2)c2c(Br)c(Cl)c(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3ccccc3[N+]2=C(c2ccc(Cl)cc2)c2cc(Br)c(Br)n21,1,1,280,280,1,[280],0.4858848,0.4858848,0.4858848,[0.4858848],0.0209831,0.0209831,0.0209831,[0.0209831],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3ccccc3[N+]2=C(c2ccc(Cl)cc2)c2cc(Br)c(Br)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)C2=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,1,1,230,230,1,[230],0.5692429,0.5692429,0.5692429,[0.5692429],0.1756615999999999,0.1756615999999999,0.1756615999999999,[0.1756615999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)C2=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C(Cl)c2ccc(Cl)n21,1,1,320,320,1,[320],0.5612155,0.5612155,0.5612155,[0.5612155],0.0440115999999999,0.0440115999999999,0.0440115999999999,[0.0440115999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C(Cl)c2ccc(Cl)n21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21,1,1,230,230,1,[230],0.0,0.0,0.0,[0.0],-0.3949513999999999,-0.3949513999999999,-0.3949513999999999,[-0.3949513999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C(c2ccncc2)c2cccn21,1,1,280,280,1,[280],0.0,0.0,0.0,[0.0],-0.4664194,-0.4664194,-0.4664194,[-0.4664194],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C(c2ccncc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(Cl)=[N+]2[B-](F)(F)n2cccc21,1,1,260,260,1,[260],0.5097952,0.5097952,0.5097952,[0.5097952],0.1061513499999999,0.1061513499999999,0.1061513499999999,[0.1061513499999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(Cl)=[N+]2[B-](F)(F)n2cccc21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3)c3nc4ccccc4n3[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21,1,1,200,200,1,[200],0.5432213,0.5432213,0.5432213,[0.5432213],0.2431181,0.2431181,0.2431181,[0.2431181],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3)c3nc4ccccc4n3[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21'},1,1.0
F[B-]1(F)C2=C(c3ccccc3-c3cccn31)[B-](F)(F)[n+]1cc3cccn3c1=C2Cl,1,1,270,270,1,[270],0.4587733,0.4587733,0.4587733,[0.4587733],0.0111131999999999,0.0111131999999999,0.0111131999999999,[0.0111131999999999],2,2,2.0,2,[2],{'F[B-]1(F)C2=C(c3ccccc3-c3cccn31)[B-](F)(F)[n+]1cc3cccn3c1=C2Cl'},1,1.0
